Old_id	Gene_id
MAL8P1.52	PF3D7_0821400
PF14_0544	PF3D7_1457100
PF02_0052	PF3D7_0205600
PFB0250w	PF3D7_0205600
PF14_0452a	PF3D7_1447600
PF14_0335	PF3D7_1435400
PF13_0219	PF3D7_1340300
2277.t00423	PF3D7_1244000
MAL12P1.421	PF3D7_1244000
PFL2115c	PF3D7_1244000
MAL5P1.163	PF3D7_0516300
PFE0815w	PF3D7_0516300
2270.t00220	PF3D7_0609300
MAL6P1.96	PF3D7_0609300
PFF0460w	PF3D7_0609300
PF02_0118	PF3D7_0212600
PFB0570w	PF3D7_0212600
PF14_0191	PF3D7_1419700
PF11TR008	PF3D7_1139400
PF11TR008:ncRNA	PF3D7_1139400
MAL5P1.287	PF3D7_0529000
PFE1445c	PF3D7_0529000
MAL4P2.17	PF3D7_0408100
PFD0400w	PF3D7_0408100
MAL5P1.144	PF3D7_0514300
PFE0715w	PF3D7_0514300
PF10_0185	PF3D7_1019200
PF14_0618	PF3D7_1465100
2277.t00502	PF3D7_1252400
MAL12P1.499	PF3D7_1252400
PFL2520w	PF3D7_1252400
PFC1005c	PF3D7_0322500
PF07_0056	PF3D7_0714200
MAL1P2.43	PF3D7_0111800
PFA0570w	PF3D7_0111800
PF14_0280	PF3D7_1430100
PF3D7_13_snoR17	PF3D7_1330900
PF3D7_13_snoR17.1	PF3D7_1330900
PF02_0115	PF3D7_0212300
PFB0550w	PF3D7_0212300
2270.t00258	PF3D7_0605700
MAL6P1.60	PF3D7_0605700
PFF0280w	PF3D7_0605700
PF14_0758	PF3D7_1478600
PF14_0597	PF3D7_1462700
PF14_0024	PF3D7_1402200
MAL13_U6_snRNA	PF3D7_1341100
MAL13_U6_snRNA:snRNA	PF3D7_1341100
MAL5P1.295	PF3D7_0529900
PFE1490c	PF3D7_0529900
PF14_0104	PF3D7_1410600
PF11_0064	PF3D7_1105300
PF14_0348	PF3D7_1436800
MAL3P4.19	PF3D7_0311200
PFC0470w	PF3D7_0311200
MAL4P1.17	PF3D7_0401900
PFD0085c	PF3D7_0401900
2277.t00090	PF3D7_1208900
MAL12P1.89	PF3D7_1208900
PFL0445w	PF3D7_1208900
MAL13P1.194	PF3D7_1338700
MAL7P1.13	PF3D7_0703600
MAL7P1.165	PF3D7_0703600
2277.t00491	PF3D7_1251100
MAL12P1.488	PF3D7_1251100
PFL2455w	PF3D7_1251100
MAL4P1.58	PF3D7_0405900
PFD0290c	PF3D7_0405900
PFD0295c	PF3D7_0405900
PF14_0158	PF3D7_1416000
PF13_0316	PF3D7_1358800
PFI0630w	PF3D7_0912900
MAL7P1.122	PF3D7_0722400
MAL1P4.15	PF3D7_0114200
PFA0685c	PF3D7_0114200
PF07_0027	PF3D7_0708100
1868.m00022	PF3D7_0701700
PF07_0002	PF3D7_0701700
PF13_0349	PF3D7_1366500
PF13_0063	PF3D7_1311500
MAL3P2.21	PF3D7_0305800
PFC0260w	PF3D7_0305800
MAL1P1.16	PF3D7_0102500
PFA0125c	PF3D7_0102500
PF14_0481	PF3D7_1450600
PF02_0062	PF3D7_0206600
PFB0290c	PF3D7_0206600
PF11_0073	PF3D7_1106200
PF14_0768	PF3D7_1479600
PFI1775w	PF3D7_0936700
PF02_0017	PF3D7_0201700
PFB0085c	PF3D7_0201700
MAL4P2.07	PF3D7_0407100
PFD0350w	PF3D7_0407100
PF14_0125	PF3D7_1412600
PF13_0170	PF3D7_1331700
MAL5P1.259	PF3D7_0526000
PFE1295c	PF3D7_0526000
PF11_0353	PF3D7_1134200
PF02_0048	PF3D7_0205100,PF3D7_0205200
PFB0227c	PF3D7_0205100
PFB0230c	PF3D7_0205100,PF3D7_0205200
PF3D7_06ncRNA1	PF3D7_0601800
PF3D7_06ncRNA1.1	PF3D7_0601800
PF13_0024	PF3D7_1305000
PFD0993c	PF3D7_0420500
2277.t00023	PF3D7_1202300
MAL12P1.23	PF3D7_1202300
PFL0115w	PF3D7_1202300
MAL8P1.146	PF3D7_0803200
PF08_0090	PF3D7_0811700
MAL7P1.127	PF3D7_0724000
MAL7P1.128	PF3D7_0724000
PF11_0387	PF3D7_1137600
PF11_0388	PF3D7_1137600
PF11_0125	PF3D7_1111900
PFI0370c	PF3D7_0907700
MAL13P1.116	PF3D7_1321300
PF11_0318	PF3D7_1130800
2270.t00216	PF3D7_0609800
MAL6P1.101	PF3D7_0609800
PFF0485c	PF3D7_0609800
MAL1P4.07	PF3D7_0100800
PFA0040w	PF3D7_0100800
2270.t00126	PF3D7_0624000
MAL6P1.189	PF3D7_0624000
PFF1155w	PF3D7_0624000
PFE1173c	PF3D7_0523500
PF14_0735	PF3D7_1476500
PF02_0086	PF3D7_0209000
PFB0405w	PF3D7_0209000
PF11_0285	PF3D7_1127400
PFI1535w	PF3D7_0931600
PF13_0168	PF3D7_1331400
2270.t00167	PF3D7_0628000
MAL6P1.148	PF3D7_0628000
PFF1360w	PF3D7_0628000
PF14_0408	PF3D7_1443000
PFI1565w	PF3D7_0932200
PF3D7_14_snoR22	PF3D7_1402600
PF3D7_14_snoR22.1	PF3D7_1402600
PF11_0048	PF3D7_1103700
PF14_0600	PF3D7_1463000
2270.t00248	PF3D7_0606800
MAL6P1.71	PF3D7_0606800
PFF0335c	PF3D7_0606800
MAL13P1.277	PF3D7_1356700
PF14_0784	PF3D7_1433000
PFI1735c	PF3D7_0935900
PFI0935w	PF3D7_0919100
2277.t00284	PF3D7_1229400
MAL12P1.284	PF3D7_1229400
PFL1420w	PF3D7_1229400
PF02_0180	PF3D7_0219300
PFB0886c	PF3D7_0219300
MAL4P1.187	PF3D7_0419800
PFD0960c	PF3D7_0419800
2270.t00128	PF3D7_0624200
MAL6P1.187	PF3D7_0624200
PFF1165c	PF3D7_0624200
PF08_0006	PF3D7_0829200
2277.t00420	PF3D7_1243700
MAL12P1.418	PF3D7_1243700
PFL2100w	PF3D7_1243700
PFI1500w	PF3D7_0930800
PF02_0028	PF3D7_0202900
PFB0140w	PF3D7_0202900
PF07_0121	PF3D7_0729300
PF11_0035	PF3D7_1102300
PF10_0141	PF3D7_1014400
MAL8P1.82	PF3D7_0815800
MAL4P1.34	PF3D7_0403600
PFD0170c	PF3D7_0403600
MAL1P2.37	PF3D7_0111200
PFA0540c	PF3D7_0111200
2270.t00453	PF3D7_0623700
MAL6P1.192	PF3D7_0623700
PFF1140c	PF3D7_0623700
PF08_0011	PF3D7_0828200
PFC0392c	PF3D7_0309400
PFC0392c:ncRNA	PF3D7_0309400
RNAzID:2846	PF3D7_0309400
MAL7P1.153	PF3D7_0728200
MAL13P1.107	PF3D7_1319900
PF11_0471	PF3D7_1146000
PF14_0647	PF3D7_1467900
2277.t00380	PF3D7_1239200
MAL12P1.378	PF3D7_1239200
PFL1900w	PF3D7_1239200
MAL5P1.9	PF3D7_0500800
PFE0040c	PF3D7_0500800
PF11_0033a	PF3D7_1102100
MAL5P1.255	PF3D7_0525600
PFE1275c	PF3D7_0525600
PFD3D7_13_snoR16	PF3D7_1304800
PFD3D7_13_snoR16.1	PF3D7_1304800
PF11_0230	PF3D7_1122200
MAL1P1.3	PF3D7_0101200
PFA0060w	PF3D7_0101200
2270.t00184	PF3D7_0629700
MAL6P1.131	PF3D7_0629700
PFF1440w	PF3D7_0629700
PF13_0101	PF3D7_1318300
MAL1P1.60	PF3D7_0106900
PFA0340w	PF3D7_0106900
MAL11_rRNA	PF3D7_1148600
MAL11_rRNA:rRNA	PF3D7_1148600
MAL3P3.18	PF3D7_0310200
PFC0425w	PF3D7_0310200
MAL3P2.5	PF3D7_0304000
PFC0180c	PF3D7_0304000
MAL4P1.197	PF3D7_0421200
PFD1010w	PF3D7_0421200
MAL7P1.179	PF3D7_0731900
PFI0120c	PF3D7_0902500
PF13_0090	PF3D7_1316200
PFI0930c	PF3D7_0919000
PFD0630c	PF3D7_0412900
PF08_0054	PF3D7_0818900
2277.t00259	PF3D7_1226800
MAL12P1.259	PF3D7_1226800
PFL1295w	PF3D7_1226800
2277.t00206	PF3D7_1221400
MAL12P1.206	PF3D7_1221400
PFL1030w	PF3D7_1221400
2270.t00189	PF3D7_0630100
MAL6P1.127	PF3D7_0630100
PFF1460c	PF3D7_0630100
PF02_0138	PF3D7_0214700
PFB0670c	PF3D7_0214700
PF13_0093	PF3D7_1316700
2270.t00461	PF3D7_0618600
MAL6P1.241	PF3D7_0618600
PFF0900c	PF3D7_0618600
MAL1P1.31	PF3D7_0104100
PFA0205w	PF3D7_0104100
MAL8P1.214	PF3D7_0700700
2277.t00150	PF3D7_1215400
MAL12P1.149	PF3D7_1215400
PFL0745c	PF3D7_1215400
MAL7_tRNA_Thr1	PF3D7_0706800
MAL7_tRNA_Thr1:tRNA	PF3D7_0706800
PF07_0046	PF3D7_0710900
PF02_0197	PF3D7_0221000
PFB0950w	PF3D7_0221000
MAL7P1.231	PF3D7_0831800
PF14_0153	PF3D7_1415500
PF10_0156	PF3D7_1016000
2270.t00235	PF3D7_0607800
MAL6P1.81	PF3D7_0607800
PFF0385c	PF3D7_0607800
MAL4P1.42	PF3D7_0404400
PFD0210c	PF3D7_0404400
2270.t00141	PF3D7_0625400
MAL6P1.174	PF3D7_0625400
PFF1230c	PF3D7_0625400
MAL3P7.47	PF3D7_0324100
PFC1080c	PF3D7_0324100
PF14_0636	PF3D7_1466800
PF08_0035	PF3D7_0822900
PF11_0404	PF3D7_1139300
MAL5P1.297	PF3D7_0530000
PFE1500c	PF3D7_0530000
MAL13P1.73	PF3D7_1314100
PF11_0112	PF3D7_1110500
PF02_0024	PF3D7_0202400
PFB0115w	PF3D7_0202400
PF07_0030	PF3D7_0708500
PF10_0036	PF3D7_1003300
PF11_0186	PF3D7_1118000
PFC10_API0029	PF3D7_API02800
PF02_0173	PF3D7_0218300,PF3D7_0218200
PFB0855c	PF3D7_0218300,PF3D7_0218200
PF14_0740	PF3D7_1477000
pf14_0741	PF3D7_1477000
PF14_0527	PF3D7_1455300
2277.t00389	PF3D7_1240100
MAL12P1.387	PF3D7_1240100
PFL1945c	PF3D7_1240100
PF08_0129	PF3D7_0802800
MAL1P2.31	PF3D7_0110500
PFA0510w	PF3D7_0110500
PF13_0346	PF3D7_1365900
MAL1P2.29	PF3D7_0110200
PFA0500w	PF3D7_0110200
PFI0680c	PF3D7_0913900
2270.t00116	PF3D7_0622800
MAL6P1.201	PF3D7_0622800
PFF1095w	PF3D7_0622800
PF14_0774	PF3D7_1420900
MAL13P1.100	PF3D7_1318600
MAL4P1.207b	PF3D7_0422600
PFD1065c	PF3D7_0422600
MAL5P1.273	PF3D7_0527400
PFE1365w	PF3D7_0527400
PFI1510w	PF3D7_0931100
MAL4P1.156	PF3D7_0416600
PFD0805w	PF3D7_0416600
PF14_0255a	PF3D7_1427700
PF14_255a	PF3D7_1427700
PF14_255a:1:pep	PF3D7_1427700
PF14_255a:mRNA:1	PF3D7_1427700
MAL4P1.240	PF3D7_0425600
PFD1200w	PF3D7_0425600
PFD1225w	PF3D7_0425600
PF14_0582	PF3D7_1461000
PF14_0707	PF3D7_1473900
MAL5_5.8S	PF3D7_0531800
MAL5_5.8S:rRNA	PF3D7_0531800
PF14_0719	PF3D7_1475100
PF07_0043	PF3D7_0710600
PF07_0106	PF3D7_0725300
PF10_0007	PF3D7_1000700
PF10_0008	PF3D7_1000700
MAL5P1.172	PF3D7_0517200
PFE0860c	PF3D7_0517200
PF14_0346	PF3D7_1436600
PF14_0722	PF3D7_1475400
2277.t00434	PF3D7_1245200
MAL12P1.432	PF3D7_1245200
PFL2170c	PF3D7_1245200
2277.t00081	PF3D7_1208000
MAL12P1.80	PF3D7_1208000
PFL0400w	PF3D7_1208000
MAL3P4.29	PF3D7_0313000
PFC0545c	PF3D7_0313000
PF11_0134	PF3D7_1112800
2277.t00299	PF3D7_1231000
MAL12P1.299	PF3D7_1231000
PFL1495w	PF3D7_1231000
MAL13P1.184	PF3D7_1337000
PF11_0530	PF3D7_1138300
PF10_0193	PF3D7_1019900
MAL5P1.124	PF3D7_0512400
PFE0615w	PF3D7_0512400
PF11_0352	PF3D7_1134100
MAL1P1.61	PF3D7_0107000
PFA0345w	PF3D7_0107000
MAL3P1.9	PF3D7_0302900
PFC0135c	PF3D7_0302900
PF10_0045	PF3D7_1004200
2270.t00295	PF3D7_0602000
MAL6P1.23	PF3D7_0602000
PFF0095c	PF3D7_0602000
PF11_0219	PF3D7_1121200
PFC0640w	PF3D7_0315200
PF11_0012	PF3D7_1100600
PF11_0256	PF3D7_1124500
PF08_0080	PF3D7_0813500
PFI1790w	PF3D7_0937000
PFI0725c	PF3D7_0914800
MAL8P1.3	PF3D7_0830700
MAL13P1.292	PF3D7_1359100
2270.t00082	PF3D7_0619400
MAL6P1.232	PF3D7_0619400
PFF0940c	PF3D7_0619400
PF14_0679	PF3D7_1471200
MAL5P1.51	PF3D7_0505100
PFE0250w	PF3D7_0505100
MAL5P1.215	PF3D7_0521400
PFE1075c	PF3D7_0521400
MAL13P1.303	PF3D7_1360900
PFI0620w	PF3D7_0912700
2277.t00496	PF3D7_1251600
MAL12P1.493	PF3D7_1251600
PFL2480w	PF3D7_1251600
MAL7P1.73	PF3D7_0715300
PF13_0109	PF3D7_1319300
2277.t00173	PF3D7_1217900
MAL12P1.173	PF3D7_1217900
PFL0865w	PF3D7_1217900
2270.t00194	PF3D7_0630500
MAL6P1.123	PF3D7_0630500
PFF1480w	PF3D7_0630500
MAL13P1.225	PF3D7_1345100
MAL13P1.64	PF3D7_1313000
PF14_0660	PF3D7_1469200
MAL13P1.332	PF3D7_1366200
PF14_0557	PF3D7_1458400
PF14_0572	PF3D7_1459900
2277.t00337	PF3D7_1234900
PF12_0003	PF3D7_1234900
PFL1685w	PF3D7_1234900
PF10_0371	PF3D7_1037800
PF08_0125	PF3D7_0803700
MAL8P1.86	PF3D7_0815000
MAL1P2.09	PF3D7_0108100
PFA0405w	PF3D7_0108100
MAL7P1.10	PF3D7_0702900
MAL5P1.256	PF3D7_0525700
PFE1280w	PF3D7_0525700
2277.t00062	PF3D7_1206100
MAL12P1.61	PF3D7_1206100
PFL0305c	PF3D7_1206100
MAL8P1.131	PF3D7_0807000
2277.t00293	PF3D7_1230400
MAL12P1.293	PF3D7_1230400
PFL1465c	PF3D7_1230400
2277.t00441	PF3D7_1246000
MAL12P1.439	PF3D7_1246000
PFL2205w	PF3D7_1246000
PF14_0224	PF3D7_1423300
PF13_0327	PF3D7_1361700
2277.t00117	PF3D7_1211700
MAL12P1.116	PF3D7_1211700
PFL0580w	PF3D7_1211700
PF07_0051	PF3D7_0712600
PFC0912w	PF3D7_0320700
PF13_0115	PF3D7_1371600
PF10_0314	PF3D7_1032100
PF10_0056	PF3D7_1005400
PF10_0003	PF3D7_1000300
PF10_0205	PF3D7_1021100
PF13_0291	PF3D7_1355100
PF14_0246	PF3D7_1426700
3D7Surf8.3	PF3D7_0800700
MAL8P1.162	PF3D7_0800700
PF14_0501	PF3D7_1452600
PFI0890c	PF3D7_0918200
MAL4P2.18	PF3D7_0408200
PFD0403w	PF3D7_0408200
MAL13P1.365	PF3D7_1326800
2270.t00090	PF3D7_0619900
MAL6P1.226	PF3D7_0619900
PFF0970w	PF3D7_0619900
2277.t00377	PF3D7_1238900
MAL12P1.375	PF3D7_1238900
PFL1885c	PF3D7_1238900
2277.t00021	PF3D7_1202100
MAL12P1.21	PF3D7_1202100
PF3D7_1202100.1	PF3D7_1202100
PF3D7_1202100.2	PF3D7_1202100
PFL0105w	PF3D7_1202100
PF10_0268	PF3D7_1027300
PF14_0713	PF3D7_1474500
PF08_0082	PF3D7_0813100
PF13_0172	PF3D7_1332100
PF13_0156	PF3D7_1328100
MAL3P2.3	PF3D7_0303700
PFC0170c	PF3D7_0303700
MAL4P1.204	PF3D7_0422200
PFD1045c	PF3D7_0422200
MAL13P1.172	PF3D7_1333400
PF11_0052	PF3D7_1104100
PFC0291w	PF3D7_0307000
PFC0291w:snoRNA	PF3D7_0307000
RNAzID:2814	PF3D7_0307000
MAL1P1.20	PF3D7_0102900
PFA0145c	PF3D7_0102900
MAL5P1.14	PF3D7_0501300
PFE0065w	PF3D7_0501300
PFL0537c	PF3D7_1210800
PFL0537c.1	PF3D7_1210800
MAL8P1.17	PF3D7_0827900
PF14_0563	PF3D7_1459000
PF14_0404	PF3D7_1442600
MAL1P1.11a	PF3D7_0102100
PFA0105w	PF3D7_0102100
2270.t00156	PF3D7_0626900
MAL6P1.159	PF3D7_0626900
PFF1305w	PF3D7_0626900
PFI1755c	PF3D7_0936300
MAL3P7.25	PF3D7_0322000
PFC0975c	PF3D7_0322000
PF11_0275	PF3D7_1126500
PFI1175c	PF3D7_0923900
MAL5P1.231	PF3D7_0523100
PFE1155c	PF3D7_0523100
PF14_0327	PF3D7_1434600
PF14_0342	PF3D7_1436100
2277.t00436	PF3D7_1245400
MAL12P1.434	PF3D7_1245400
PFL2180w	PF3D7_1245400
PF13_0069	PF3D7_1312400
2270.t00267	PF3D7_0604600
MAL6P1.49	PF3D7_0604600
PFF0225w	PF3D7_0604600
PF3D7_13_snoR18	PF3D7_1331900
PF3D7_13_snoR18.1	PF3D7_1331900
2277.t00522	PF3D7_1254300
MAL12P1.519	PF3D7_1254300
PFL2620w	PF3D7_1254300
PF10_0281	PF3D7_1028700
MAL7P1.213	PF3D7_0833400
PF08_0103	PF3D7_0809100
MAL3P4.1	PF3D7_0313600
PFC0570c	PF3D7_0313600
MAL4P2.14	PF3D7_0407800
PFD0385w	PF3D7_0407800
PF14_0472	PF3D7_1449600
PF10_0393	PF3D7_1040000
PF13_0121	PF3D7_1320800
PF11_0107	PF3D7_1110100
2277.t00221	PF3D7_1223000
MAL12P1.221	PF3D7_1223000
PFL1105c	PF3D7_1223000
MAL8P1.43	PF3D7_0822800
PF14_0305	PF3D7_1432400
PF14_0306	PF3D7_1432400
PF14_0785	PF3D7_1432400
PF11_0091	PF3D7_1107800
MAL5P1.174	PF3D7_0517400
PFE0870w	PF3D7_0517400
PFF0070w	PF3D7_0601400
PF13_0344	PF3D7_1365400
MAL5P1.40	PF3D7_0504000
PFE0195w	PF3D7_0504000
2270.t00162	PF3D7_0627500
MAL6P1.153	PF3D7_0627500
PFF1335c	PF3D7_0627500
PF13_0133	PF3D7_1323500
PF14_0006	PF3D7_1400600
PF14_0733	PF3D7_1476400
PF14_0734	PF3D7_1476400
PFI0365w	PF3D7_0907600
MAL8P1.212	PF3D7_0700900
PF14_0609	PF3D7_1464100
PF14_0030	PF3D7_1403000
2277.t00493	PF3D7_1251300
MAL12P1.490	PF3D7_1251300
PFL2465c	PF3D7_1251300
PF11_0414	PF3D7_1140300
MAL7P1.28	PF3D7_0709600
MAL8P1.88	PF3D7_0814500
PF11_0259	PF3D7_1124800
MAL3P2.29	PF3D7_0307200
PFC0300c	PF3D7_0307200
MAL3P7.49	PF3D7_0324300
PFC1090w	PF3D7_0324300
PF14_0601	PF3D7_1463200
PF14_0091	PF3D7_1409400
PF14_0092	PF3D7_1409400
MAL1P3.09	PF3D7_0113300
PFA0635c	PF3D7_0113300
PF14_0583	PF3D7_1461100
2277.t00490	PF3D7_1251000
MAL12P1.487	PF3D7_1251000
PFL2450c	PF3D7_1251000
MAL13P1.520	PF3D7_1373100
PF11_0381a	PF3D7_1137000
PF11_0381a:snRNA	PF3D7_1137000
PF14_0502	PF3D7_1452700
2270.t00281	PF3D7_0603400
MAL6P1.37	PF3D7_0603400
PFF0165c	PF3D7_0603400
PF14_0757	PF3D7_1478500
2277.t00222	PF3D7_1223100
MAL12P1.222	PF3D7_1223100
PFL1110c	PF3D7_1223100
PF14_0220	PF3D7_1422900
2277.t00455	PF3D7_1247400
MAL12P1.454	PF3D7_1247400
PFL2275c	PF3D7_1247400
PF02_0098	PF3D7_0210500
PFB0470w	PF3D7_0210500
2277.t00515	PF3D7_1253700
MAL12P1.512	PF3D7_1253700
PFL2585c	PF3D7_1253700
PF07_0097	PF3D7_0723400
MAL7P1.155	PF3D7_0728600
MAL8P1.79	PF3D7_0816400
PF11_0323	PF3D7_1131300
MAL13P1.505	PF3D7_1372800
MAL13P1.344	PF3D7_1368200
PF13_0138	PF3D7_1324400
PF02_0078	PF3D7_0208200
PFB0370c	PF3D7_0208200
MAL7P1.24	PF3D7_0707900
MAL4P1.41	PF3D7_0404200
PFD0205c	PF3D7_0404200
PF14_0615a	PF3D7_1464800
PF14_615a	PF3D7_1464800
PF14_615a:1:pep	PF3D7_1464800
PF14_615a:mRNA:1	PF3D7_1464800
MAL1P1.56	PF3D7_0106500
PFA0320w	PF3D7_0106500
PF13_0130	PF3D7_1323200
PFF0055w	PF3D7_0601100
MAL13P1.288	PF3D7_1358700
PF01TR005	PF3D7_0108900
PF01TR005:ncRNA	PF3D7_0108900
2270.t00137	PF3D7_0625000
MAL6P1.178	PF3D7_0625000
PF3D7_0625000.1	PF3D7_0625000
PF3D7_0625000.2	PF3D7_0625000
PFF1210w	PF3D7_0625000
PF11_0281	PF3D7_1127000
PFI0170w	PF3D7_0903500
PF11_0083	PF3D7_1107100
PF02_0107	PF3D7_0211500
PFB0510w	PF3D7_0211500
PF13_0241	PF3D7_1345200
PFI0150c	PF3D7_0903100
PF10_0021	PF3D7_1001700
PFI0255c	PF3D7_0905200
MAL1P2.36	PF3D7_0111000
PFA0535c	PF3D7_0111000
2270.t00179	PF3D7_0629100
MAL6P1.137	PF3D7_0629100
PFF1410c	PF3D7_0629100
PF13_0134	PF3D7_1323600
MAL1P2.20	PF3D7_0109300
PFA0455c	PF3D7_0109300
MAL8P1.135	PF3D7_0806200
2270.t00222	PF3D7_0609100
MAL6P1.94	PF3D7_0609100
PFF0450c	PF3D7_0609100
MAL4P2.45	PF3D7_0411100
PFD0535c	PF3D7_0411100
PFD0550c	PF3D7_0411100
MAL5P1.11	PF3D7_0501000
PFE0050w	PF3D7_0501000
PF11_0314	PF3D7_1130400
2270.t00309	PF3D7_0631400
MAL6P1.15	PF3D7_0631400
PFF1525c	PF3D7_0631400
PF14_0257	PF3D7_1427900
MAL7P1.132	PF3D7_0724600
PF14_0542	PF3D7_1456900
2277.t00251	PF3D7_1226000
MAL12P1.251	PF3D7_1226000
PFL1255c	PF3D7_1226000
PF14_0290	PF3D7_1431100
MAL7P1.64	PF3D7_0713400
2277.t00181	PF3D7_1218700
MAL12P1.181	PF3D7_1218700
PFL0905c	PF3D7_1218700
MAL5P1.75	PF3D7_0507400
PFE0365c	PF3D7_0507400
PF11_0442	PF3D7_1143100
PF11_0021	PF3D7_1101300
PF10_0059	PF3D7_1005800
2277.t00351	PF3D7_1236300
MAL12P1.349	PF3D7_1236300
PFL1755w	PF3D7_1236300
PF10_0026	PF3D7_1002200
PF14_0005	PF3D7_1400500
MAL1P1.72	PF3D7_0103100
PFA0155c	PF3D7_0103100
2270.t00118	PF3D7_0623000
MAL6P1.199	PF3D7_0623000
PFF1105c	PF3D7_0623000
MAL7P1.82	PF3D7_0717000
MAL3P3.1	PF3D7_0307700
PFC0325c	PF3D7_0307700
PF14_0142	PF3D7_1414400
PF10_0034	PF3D7_1003100,PF3D7_1003000
PF10_0034a	PF3D7_1003100
MAL4P2.39	PF3D7_0410500
PFD0520c	PF3D7_0410500
PF14_0294	PF3D7_1431500
PF13_0202	PF3D7_1336100
PF14_0391	PF3D7_1441200
PF12TR011	PF3D7_1229200
PF12TR011:ncRNA	PF3D7_1229200
PF13_0322	PF3D7_1360800
2277.t00230	PF3D7_1223900
MAL12P1.230	PF3D7_1223900
PFL1150c	PF3D7_1223900
2277.t00061	PF3D7_1206000
MAL12P1.60	PF3D7_1206000
PFL0300c	PF3D7_1206000
MAL1P1.54	PF3D7_0106300
PFA0310c	PF3D7_0106300
PFI1550c	PF3D7_0931900
MAL8P1.35	PF3D7_0824100
MAL4P1.150	PF3D7_0416000
PFD0775c	PF3D7_0416000
PF08_0016	PF3D7_0827300
PF14_0676	PF3D7_1470900
MAL5P1.5	PF3D7_0500400
PFE0020c	PF3D7_0500400
MAL4P1.61	PF3D7_0406200
PFD0310w	PF3D7_0406200
PF13_0189	PF3D7_1334100
PFI0165c	PF3D7_0903400
PF07_0025	PF3D7_0707600
PFL0637c	PF3D7_1213100
PFL0637c.1	PF3D7_1213100
MAL5P1.268	PF3D7_0526900
PFE1340w	PF3D7_0526900
PF14_0815	PF3D7_1448900
PF11_0453	PF3D7_1143900
PF08_0043	PF3D7_0821200
PF10_0052	PF3D7_1004900
MAL3P4.25	PF3D7_0310500
PFC0440c	PF3D7_0310500
MAL8P1.109	PF3D7_0810300
PF13_0229	PF3D7_1342100
PF08_0015	PF3D7_0827400
2270.t00298	PF3D7_0601600
MAL6P1.20	PF3D7_0601600
PFF0080c	PF3D7_0601600
PF07_0044	PF3D7_0710700
PF11_0381	PF3D7_1136900
PF08_0036	PF3D7_0822600
MAL7P1.178	PF3D7_0731800
MAL13P1.7	PF3D7_1300900
PF13_0009	PF3D7_1300900
PF14_0727	PF3D7_1475900
2270.t00050	PF3D7_0616200
MAL6P1.264	PF3D7_0616200
PFF0785w	PF3D7_0616200
PF14_0763	PF3D7_1479200
PFI0830c	PF3D7_0917000
PF11_0395	PF3D7_1138400
PF08_0092	PF3D7_0811500
PF10_0195	PF3D7_1020200
PF07_0078	PF3D7_0719500
2277.t00111	PF3D7_1211100
MAL12P1.110	PF3D7_1211100
PFL0550w	PF3D7_1211100
PFI1000w	PF3D7_0920400
MAL13P1.356	PF3D7_1373500
PF13_0364	PF3D7_1373500
MAL13P1.97	PF3D7_1318500
MAL3P5.2	PF3D7_0313900
PFC0580c	PF3D7_0313900
MAL13P1.490	PF3D7_1372500
PF14_0690	PF3D7_1472200
MAL13P1.231	PF3D7_1346100
PF13_0244	PF3D7_1346100
MAL8P1.124	PF3D7_0808000
PFI1320c	PF3D7_0926900
MAL3P8.7	PF3D7_0300800
PFC0040w	PF3D7_0300800
PF14_0522	PF3D7_1454900
MAL1P4.16c	PF3D7_0114400
PFA0695c	PF3D7_0114400
PFI1710w	PF3D7_0935400
2277.t00516	PF3D7_1253800
MAL12P1.513	PF3D7_1253800
PFL2590w	PF3D7_1253800
PF14_0293	PF3D7_1431400
PF10_0146	PF3D7_1014900
MAL5P1.137	PF3D7_0513700
PFE0680w	PF3D7_0513700
PFE0685w	PF3D7_0513700
MAL7P1.31	PF3D7_0710300
PF11_0049	PF3D7_1103800
MAL3P8.4	PF3D7_0300400
PFC0025c	PF3D7_0300400
MAL13P1.34	PF3D7_1306800
PF11_0246	PF3D7_1123500
PF14_0358	PF3D7_1437800
PF13_0064	PF3D7_1311600
MAL3P5.12	PF3D7_0315000
PFC0630w	PF3D7_0315000
PF14_0181	PF3D7_1418300
PFI1035w	PF3D7_0921100
2270.t00181	PF3D7_0629300
MAL6P1.135	PF3D7_0629300
PFF1420w	PF3D7_0629300
PFI0545w	PF3D7_0911200
PF10_0100	PF3D7_1010300
2270.t00035	PF3D7_0614500
MAL6P1.281	PF3D7_0614500
PFF0700c	PF3D7_0614500
MAL1P1.19	PF3D7_0102800
PFA0140c	PF3D7_0102800
MAL3P2.21c	PF3D7_0306000
PFC0262c	PF3D7_0306000
PF13_0126	PF3D7_1322300
2270.t00321	PF3D7_0632600
MAL6P1.3	PF3D7_0632600
PFF1585w	PF3D7_0632600
PFI0200c	PF3D7_0904100
2270.t00197	PF3D7_0630800
MAL6P1.120	PF3D7_0630800
PFF1495w	PF3D7_0630800
2277.t00137	PF3D7_1214000
MAL12P1.136	PF3D7_1214000
PFL0680c	PF3D7_1214000
MAL8P1.57	PF3D7_0820500
MAL13P1.129	PF3D7_1322900
PF02_0214	PF3D7_0222600
PFB1010w	PF3D7_0222600
PF11_0454	PF3D7_1144000
PFI0505c	PF3D7_0910400
MAL4P1.182	PF3D7_0419300
