Name,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP24,TP25,TP26,TP27,TP28,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48
PF3D7_1409800,0.359,0.26617174,0.36219313,0.25553263,0.16805143,0.16868669,0.228,0.29721862,0.37872109,0.63354994,0.66,0.76924232,1.31566885,1.169,1.701295912,1.87016166,2.57130979,2.795,2.75530792,2.612,2.44216481,1.99882166,1.7998092,2.1999746,1.94837706,1.417,1.41537827,1.19856971,0.963,1.03062771,0.87511018,0.99689061,0.80120939,0.68950654,0.78559041,0.85149871,0.77318228,0.78420276,0.43218197,0.42361181,0.4030457,0.45174574,0.3961242,0.3346609,0.3197446,0.3432278
PF3D7_1409900,0.445,0.48468827,0.56508836,0.62997647,0.44813715,0.49718182,0.507,0.65009179,0.85374926,1.05899947,0.942,1.04415609,1.33275541,1.013,1.141492959,1.28376495,1.24729353,1.481,1.56188956,1.642,1.89223647,1.47409582,1.90536191,1.6681742,1.6934568,1.514,1.69329508,1.48274819,1.442,1.22772583,1.29531313,0.97303759,0.89258378,0.7045895,0.77380653,0.54935402,0.49844746,0.44111402,0.31276328,0.3362826,0.3860498,0.40169812,0.4202361,0.38967366,0.4796169,0.4773367
PF3D7_1410000,1.237,1.38316325,1.43535793,1.7178877,1.68782095,2.12570599,1.702,2.32683121,2.1994455,2.69913856,2.555,1.72821381,2.08171843,1.962,1.982460211,1.7463409,1.98712048,1.655,1.87031946,1.777,1.43613042,1.91838245,1.37038109,1.3890789,1.47952055,0.999,0.79048169,0.77633609,0.708,0.7116597,0.85259926,0.64238579,0.57902527,0.54837319,0.55875118,0.3488398,0.27865959,0.37775621,0.26272116,0.34279974,0.4940952,0.70461804,0.7015416,0.51918286,0.5148643,0.6012169
PF3D7_1410100,1.039,1.04027817,1.24671566,1.24350775,1.79620193,1.13134236,1.095,1.7963373,0.90580709,1.63089002,1.109,1.15902615,1.68445473,0.95,0.786249619,0.80717159,0.95355481,0.608,0.71967,0.634,0.68462361,0.76323743,0.73977119,0.6829438,0.81066255,0.638,0.7180902,0.73868469,0.654,0.69059578,0.62467671,0.52887844,0.72233882,0.91359618,0.79344633,0.73613438,0.76925747,1.00894374,0.87346254,0.82897573,1.1217296,1.45006428,0.9415125,1.30426068,1.4791334,1.2001609
PF3D7_1410200,0.95,1.16115969,1.40769041,1.5003054,1.77915316,1.87965171,1.414,2.3884063,1.60858842,3.02285007,2.207,2.16575262,3.28205272,1.89,1.745070018,2.04421175,2.55267716,1.694,1.94187533,1.986,1.88944965,1.69483611,1.53998714,1.1699611,1.0131232,0.636,0.49509119,0.36127418,0.32,0.16174085,0.19697012,0.1694385,0.19429088,0.17776342,0.21603736,0.22340396,0.20278046,0.27973085,0.20471779,0.3362826,0.3569139,0.53471944,0.6383914,1.38563368,1.0397993,1.0387756
PF3D7_1410300,0.879,0.85198204,0.76966039,0.798855715,0.900536465,0.96202145,0.7225,0.860868325,0.62274238,0.96728121,0.899,0.79828252,0.935491795,0.7075,0.774885168,0.685102955,0.701465585,1.02,1.13255499,1.021,0.925217285,1.187414145,1.27159455,1.3334997,1.73526038,1.398,1.525213595,1.5701532,1.4855,1.23901007,1.032217265,1.06228068,1.21239429,1.25026934,1.187714475,1.11061067,0.79215205,1.136854885,0.774515595,0.815941545,0.693797,0.73161737,0.74115405,0.879057925,0.7949556,0.93989875
PF3D7_1410400,1.624,1.361078995,0.644737285,0.985445105,0.720916295,0.5345973,0.4445,0.42688174,0.451602095,0.29056974,0.208,0.159398355,0.11675849,0.068,0.063135674,0.04555672,0.03671734,0.039,0.02344068,0.02,0.02090099,0.02525418,0.03473316,0.05797825,0.112296025,0.212,0.41021841,0.851638915,0.966,1.67006828,2.040516785,2.587638505,3.32266254,4.560978165,4.749876085,3.194493585,4.726092955,4.487050245,3.179380765,3.67629895,1.89018705,1.797105235,1.66544385,1.285350045,1.6698473,1.30415215
PF3D7_1410600,1.107,1.06119997,1.7858134,1.72800783,1.39312208,1.51818027,1.479,1.67200279,2.09532969,2.01471965,1.683,1.52041512,1.91085234,1.508,1.630584064,1.46365564,1.31524805,1.566,1.54132748,1.475,1.50487146,1.04009807,1.24678509,1.055604,0.96804089,1.177,1.04759623,0.93680275,0.822,0.92906952,0.79538413,0.531346,0.48380353,0.42016804,0.43894863,0.40835315,0.42387657,0.40883741,0.37645325,0.48096233,0.6154945,0.59003528,0.8450649,0.92604802,1.0322463,0.9944515
PF3D7_1410700,0.579,0.56837545,0.4762169,0.51992036,0.33366732,0.29425046,0.14,0.22261794,0.22775322,0.17727066,0.097,0.12261412,0.12530179,0.144,0.149000194,0.14251076,0.19728721,0.181,0.28211064,0.34,0.57500954,0.50601895,0.82276992,1.1307758,1.30820765,1.391,1.5618254,1.80726742,1.791,2.50284547,2.32612346,2.47001857,2.23145946,1.81641883,1.81373184,1.18111107,0.96811315,0.877804984,0.5686605,0.61521472,0.5717907,0.52286609,0.6935043,0.30944674,0.4305223,0.4909749
PF3D7_1411000,4.0505,4.19772579,2.26119174,2.476262925,1.248208145,1.44969091,0.913,0.97691387,0.99040114,0.716790065,0.629,0.451090915,0.388720335,0.2135,0.217607629,0.158864455,0.161665905,0.2335,0.118437125,0.12,0.10357603,0.11317614,0.113221075,0.10915905,0.15246029,0.178,0.12897333,0.155984385,0.228,0.356206,0.487735545,0.92080779,1.168630715,1.384938555,1.196552395,1.184315675,1.7380247,2.43808152,2.643134075,3.99954724,5.0216819,5.129882455,4.5037596,3.50820903,3.9571541,2.66285705
